postal_code,fire_year,fire_name,fire_start_date,fire_contained_date,fire_area_acres,
92026,1970,LILAC,9/27/70,,2083.36474609375,
92026,1981,WINDY,2/20/81,,40.4385910034179,
92026,1985,DEER,7/2/85,,494.044677734375,
92026,2004,EMERALD,2/13/04,2/13/04,11.6770582199096,
92026,2014,HIGHWAY,5/14/14,5/19/14,441.028350830078,
92026,2016,GOPHER 7,8/8/16,8/14/16,34.4768257141113,
92027,1952,FOX,10/18/52,,692.002197265625,
92027,1955,OAKVALE LODGE,9/1/55,,8197.54296875,
92027,1956,LAKE WOHLFORD,9/11/56,,439.48583984375,
92027,1956,MELROSE,9/19/56,,504.798248291015,
92027,1961,BARTA,2/24/61,,855.436706542968,
92027,1962,BEAR RIDGE,7/2/62,,1854.91784667968,
92027,1975,ROCKWOOD,8/25/75,,684.440734863281,
92027,1975,CLEVENGER,9/22/75,,3634.05419921875,
92027,1975,OROSCO,11/12/75,11/13/75,37.5607604980468,
92027,1980,ASSIST #134,11/21/80,,77.5907592773437,
92027,1981,WOHLFORD,8/15/81,,40.3023986816406,
92027,1985,CLEVENGER,7/5/85,,82.2235717773437,
92027,1987,BANDY,5/12/87,,35.5304908752441,
92027,1987,ASSIST #177,10/3/87,,649.459106445312,
92027,1987,GRADE,10/4/87,,2747.94750976562,
92027,1988,CLEVENGER,7/8/88,7/9/88,113.619659423828,
92027,1988,WILD,11/22/88,,753.407592773437,
92027,1989,BOTTLE PEAK,11/18/89,,213.440475463867,
92027,1991,GUEJITO,8/9/91,,51.0756683349609,
92027,1992,YSABEL,6/13/92,6/15/92,500.581359863281,
92027,1993,BODEN,5/11/93,5/13/93,1630.29321289062,
92027,1993,GUEJIUTO,10/27/93,,17819.7421875,
92027,1995,GRADE,11/30/95,,160.904327392578,
92027,1997,WOHLFORD,8/1/97,,537.651062011718,
92027,1997,YSABEL,9/10/97,,260.294311523437,
92027,1997,ROCKWOOD,10/13/97,,24.2674293518066,
92027,2003,GRADE,7/13/03,7/13/03,11.7015733718872,
92027,2003,PARADISE,10/26/03,11/4/03,56545.6953125,
92027,2007,WITCH,10/21/07,10/31/07,162070.46875,
92027,2013,BODEN,6/2/13,6/2/13,20.5570449829101,
92028,1950,DE LUZ #2,10/4/50,,274.502655029296,
92028,1953,PUEBLITOS CANYON,6/11/53,,1158.26806640625,
92028,1953,AQUEDUCT,10/5/53,,1007.1284790039,
92028,1955,FALLBROOK DUMP,9/14/55,,1766.23791503906,
92028,1956,ROSE,8/23/56,,4840.82470703125,
92028,1961,BARTA,2/24/61,,855.436706542968,
92028,1968,HARRIS SPUR,9/25/68,,1259.56774902343,
92028,1975,RICE,7/15/75,,395.993713378906,
92028,1975,TENAJA,9/22/75,9/26/75,10161.6064453125,
92028,1981,POWERLINE,6/9/81,,119.802711486816,
92028,1982,RICE,7/11/82,,41.6846694946289,
92028,1982,OUTSIDE ORIGIN DELUZ,7/26/82,,90.9084777832031,
92028,1982,STEWART,8/6/82,,247.21533203125,
92028,1983,ASSIST #31,8/20/83,,114.648963928222,
92028,1983,ASSIST #38,9/13/83,,351.31982421875,
92028,1985,DELUZ,6/9/85,,41.8612327575683,
92028,1985,ROBLAR,7/1/85,7/4/85,8136.13818359375,
92028,1987,PALA #2,6/8/87,,84.7293930053711,
92028,1988,GAVILAN,3/31/88,,249.147491455078,
92028,1988,OUTSIDE ORIGIN #8,7/6/88,,83.9040451049804,
92028,1989,RICE,11/18/89,,60.6637382507324,
92028,1991,GIRD,10/1/91,,77.8538513183593,
92028,1992,RICE,2/26/92,,369.719360351562,
92028,1992,RAINBOW,9/27/92,,2694.47607421875,
92028,1996,PALA,5/17/96,,466.71939086914,
92028,1997,PALA,8/20/97,,457.892364501953,
92028,1997,MARGARITA,9/4/97,,1164.12854003906,
92028,1999,STEWARD (MAIN),7/4/99,,33.4352645874023,
92028,1999,STEWARD (SPOT),7/4/99,,4.61737346649169,
92028,1999,CREEK,9/29/99,,23.8144721984863,
92028,2002,GAVILAN,2/10/02,2/13/02,5663.11669921875,
92028,2003,ROBLAR 2,10/21/03,10/28/03,6892.212890625,
92028,2004,WARNER,7/1/04,7/1/04,569.986145019531,
92028,2006,PALA,8/26/06,8/26/06,8.21899032592773,
92028,2006,DELUZ,11/6/06,11/7/06,11.0828886032104,
92028,2007,VUELTA,6/16/07,6/18/07,214.813354492187,
92028,2007,RICE,10/7/07,11/5/07,9471.853515625,
92028,2014,HIGHWAY,5/14/14,5/19/14,441.028350830078,
92028,2014,TOMAHAWK- BASILONE COMPLEX,5/19/14,,5365.31103515625,
92028,2015,DELUZ,8/9/15,8/10/15,56.0864105224609,
92028,2017,LILAC,12/7/17,12/24/17,4080.61474609375,
92029,1980,ELFIN,9/14/80,,46.5561027526855,
92029,1984,QUESTHAVEN,9/6/84,,28.7497501373291,
92029,1985,ISRAEL,8/22/85,,28.0667781829834,
92029,1986,HARMONY,7/19/86,,41.0482940673828,
92029,1987,DEL DIOS,9/30/87,,217.245040893554,
92029,1988,HODGES #2,3/29/88,,149.633911132812,
92029,1988,OUTSIDE ORIGIN #11,7/31/88,,246.717620849609,
92029,1989,HARMONY,4/22/89,,142.669296264648,
92029,1990,PAINT,9/10/90,,2760.89086914062,
92029,1996,HARMONY,6/6/96,,79.0936203002929,
92029,1996,HARMONY,10/21/96,,9359.4541015625,
92029,1997,DEL DIOS,9/24/97,,1072.88671875,
92029,2007,WITCH,10/21/07,10/31/07,162070.46875,
92029,2014,COCOS,5/14/14,5/23/14,1994.78723144531,
92036,1950,CONEJOS,8/16/50,,62848.7421875,
92036,1950,BANNER,10/13/50,,2195.8232421875,
92036,1956,NORTH PEAK,9/3/56,,501.588775634765,
92036,1956,OUTSIDE ORIGIN #42,11/24/56,,46601.71484375,
92036,1961,BARTA,2/24/61,,855.436706542968,
92036,1964,COTTENWOOD,5/25/64,,343.369018554687,
92036,1964,EASTWOOD,10/20/64,,893.369689941406,
92036,1970,BOULDER,9/28/70,,12829.576171875,
92036,1970,BOULDER #2,10/27/70,,657.102966308593,
92036,1972,SUNRISE,5/13/72,,478.917999267578,
92036,1986,CHARIOT,6/8/86,,55.4621200561523,
92036,1989,ORIFLAME,6/19/89,,311.421997070312,
92036,1993,EAGLE,5/14/93,,5204.02197265625,
92036,1993,BUTTERFIELD,6/12/93,,74.2263946533203,
92036,1993,BUTTERFIELD,7/3/93,,181.484558105468,
92036,1994,RODGIGUES,9/16/94,,621.537475585937,
92036,1995,BUTTERFIELD,6/19/95,6/26/95,6690.60791015625,
92036,1995,PINE HILLS,10/27/95,,58.6772842407226,
92036,1999,BANNER,3/1/99,,7.06558227539062,
92036,1999,SHELTER,4/27/99,,137.033721923828,
92036,1999,BANNER,6/9/99,,499.980682373046,
92036,1999,LAGUNA 100,8/14/99,8/17/99,4411.4345703125,
92036,1999,BOULDER2,11/2/99,11/3/99,10.1510562896728,
92036,2002,PINES,7/29/02,8/11/02,61691.23828125,
92036,2002,WOODLAND,8/27/02,8/27/02,244.303436279296,
92036,2003,CEDAR,10/25/03,11/5/03,270686,
92036,2004,SCISSORS,8/13/04,8/13/04,25.7900772094726,
92036,2004,LUCKY,9/5/04,9/5/04,9.32587432861328,
92036,2005,VOLCAN,9/6/05,9/9/05,617.582092285156,
92036,2006,ANGEL,2/8/06,2/12/06,30.6212787628173,
92036,2006,FELIPE,7/15/06,7/16/06,269.655731201171,
92036,2007,BANNER,7/1/07,7/3/07,95.1512603759765,
92036,2007,ANGEL 3,9/15/07,9/25/07,832.126525878906,
92036,2007,WITCH,10/21/07,10/31/07,162070.46875,
92036,2010,NARROWS,6/16/10,6/17/10,49.8619079589843,
92036,2011,GREAT,10/1/11,10/7/11,2133.96166992187,
92036,2012,BANNER FIRE,5/24/12,5/29/12,5320.11572265625,
92036,2012,STWEART,8/13/12,8/20/12,10630.2255859375,
92036,2012,VALLECITO,8/13/12,8/20/12,519.395446777343,
92036,2012,WYNOLA,8/13/12,8/20/12,3.03340005874633,
92036,2013,FELIPE,5/23/13,5/27/13,2780.291015625,
92036,2013,GENERAL,5/26/13,5/31/13,1270.86596679687,
92036,2013,CHARIOT,7/6/13,7/15/13,7084.6728515625,
92036,2014,BANNER,7/3/14,7/6/14,177.785675048828,
92040,1953,IRON MOUNTAIN,10/4/53,,719.057067871093,
92040,1953,MONTE,10/27/53,,808.078002929687,
92040,1953,HAMLET,12/22/53,,630.931030273437,
92040,1954,EL MONTE #2,7/17/54,,481.360961914062,
92040,1955,GOAT MTN.,9/2/55,,651.668151855468,
92040,1956,BARONA #2,10/20/56,,679.622863769531,
92040,1956,OUTSIDE ORIGIN #42,11/24/56,,46601.71484375,
92040,1959,WILDCAT,8/31/59,,396.258880615234,
92040,1961,WILDCAT,9/3/61,,1604.46020507812,
92040,1970,EL MONTE,7/13/70,7/14/70,196.357940673828,
92040,1972,KLONDIKE,5/14/72,,2836.4091796875,
92040,1973,TARPOT,10/30/73,,567.72509765625,
92040,1978,DUNBAR,7/14/78,,212.301879882812,
92040,1978,DYE #2,9/23/78,,2998.05712890625,
92040,1978,,9/23/78,9/25/78,2871.94506835937,
92040,1980,LAKESIDE,8/3/80,,75.3756790161132,
92040,1981,MORENA AVENUE,7/3/81,,2648.3212890625,
92040,1981,SLAUGHTER,8/30/81,,111.429878234863,
92040,1981,FEATHERSTONE #2,9/14/81,,393.718872070312,
92040,1983,WILDCAT,7/20/83,,47.6794738769531,
92040,1983,FOSTER,8/23/83,,114.055694580078,
92040,1984,OUTSIDE ORIGIN #1,3/23/84,,121.758514404296,
92040,1984,BARONA,4/12/84,,41.2232208251953,
92040,1984,WILDCAT,7/18/84,,78.3598098754882,
92040,1984,BOWLES,9/6/84,,3105.75512695312,
92040,1985,OAK CREEK,7/3/85,,160.710235595703,
92040,1985,SYCAMORE,7/27/85,,1088.33557128906,
92040,1987,ASSIST #105,7/18/87,,46.5564079284668,
92040,1989,MUTH,8/7/89,,139.476943969726,
92040,1989,FEATHERSTONE,11/18/89,,121.263435363769,
92040,1991,WILDCAT,8/23/91,,100.55842590332,
92040,1992,WILLOW,5/17/92,,233.497680664062,
92040,1993,EAGLE,5/14/93,,5204.02197265625,
92040,1994,ROCOSO,1/12/94,,3217.91186523437,
92040,1995,EL MONTE,8/27/95,9/3/95,8564.2421875,
92040,1995,POWAY,8/31/95,,1680.44787597656,
92040,1997,SLAUGHTERHOUSE,7/30/97,,528.222045898437,
92040,1997,LAUREL,8/1/97,,702.611206054687,
92040,1997,HOPE,11/4/97,,48.0412445068359,
92040,1998,FEATHERSTONE,8/21/98,,250.948699951171,
92040,2002,CANYON,6/29/02,6/29/02,91.1879806518554,
92040,2002,WILDCAT,10/7/02,10/7/02,22.4863491058349,
92040,2003,CEDAR,10/25/03,11/5/03,270686,
92040,2006,67,8/11/06,8/11/06,43.3945655822753,
92040,2007,WITCH,10/21/07,10/31/07,162070.46875,
92040,2008,MONTE,8/1/08,8/2/08,217.442642211914,
92040,2010,SLAUGHTERHOUSE,5/25/10,5/25/10,55.1642761230468,
92040,2010,MONTE,8/21/10,8/26/10,953.341430664062,
92040,2013,PEUTZ,7/2/13,7/2/13,139.361053466796,
92040,2014,WILDCAT_4,7/29/14,7/30/14,24.7845478057861,
92040,2015,WILDCAT,6/17/15,6/18/15,170.949523925781,
92040,2016,FEATHER,7/18/16,7/20/16,100.066146850585,
92040,2016,LAKESIDE,7/24/16,7/25/16,18.0498085021972,
92054,1979,JARDINE,6/11/79,6/12/79,11672.89453125,
92054,1992,BRAVO,11/6/92,,2023.84729003906,
92054,2007,AMMO,10/23/07,11/1/07,21493.908203125,
92054,2014,COMBAT-BASILONE COMPLEX,5/19/14,,1457.18505859375,
92055,1952,INDIAN POTRERO,11/4/52,,5604.794921875,
92055,1959,BLIND,9/11/59,,1575.09045410156,
92055,1961,OUTSIDE ORIGIN #2,1/19/61,,5019.126953125,
92055,1961,BARTA,2/24/61,,855.436706542968,
92055,1971,WHITE SPRINGS,6/29/71,6/29/71,378.59780883789,
92055,1973,MATEO,6/19/73,6/19/73,307.854858398437,
92055,1974,CASE,5/22/74,5/22/74,29.267276763916,
92055,1974,SPRING,7/11/74,7/11/74,22.4174423217773,
92055,1974,MISSIT,9/24/74,9/24/74,28.3719768524169,
92055,1974,BREAK,10/9/74,10/9/74,18.7424049377441,
92055,1975,CASEY,9/25/75,9/26/75,2804.49487304687,
92055,1976,PENDLETON,1/21/76,,2110.76416015625,
92055,1976,CASE,6/12/76,6/12/76,284.706512451171,
92055,1976,LOOKOUT,7/13/76,7/13/76,133.740280151367,
92055,1976,AMTRAC,8/11/76,8/11/76,155.263214111328,
92055,1976,GAGING,11/17/76,11/17/76,52.8124923706054,
92055,1979,JARDINE,6/11/79,6/12/79,11672.89453125,
92055,1980,CASE #2,10/21/80,10/21/80,85.8786468505859,
92055,1981,CASE,6/25/81,6/25/81,179.106475830078,
92055,1981,SPRING,7/21/81,7/21/81,98.3289413452148,
92055,1982,CASE,8/5/82,8/5/82,121.095466613769,
92055,1982,BIG,9/7/82,9/7/82,196.942611694335,
92055,1982,BIG,9/7/82,,131.033309936523,
92055,1984,MARGARITA,9/26/84,9/26/84,129.650009155273,
92055,1985,ROBLAR,7/1/85,7/4/85,8136.13818359375,
92055,1985,THOMAS,10/4/85,10/7/85,1181.97570800781,
92055,1985,ASSIST #38,10/5/85,,965.674255371093,
92055,1989,MATEO,10/18/89,10/23/89,13478.7890625,
92055,1990,CASE,10/27/90,10/28/90,2062.64135742187,
92055,1992,BRAVO,11/6/92,,2023.84729003906,
92055,2002,MATEO,5/13/02,5/14/02,1882.24975585937,
92055,2003,ROBLAR 2,10/21/03,10/28/03,6892.212890625,
92055,2007,AMMO,10/23/07,11/1/07,21493.908203125,
92055,2008,YANKEE,7/2/08,7/2/08,176.943740844726,
92055,2014,PULGAS-BASILONE COMPLEX,5/19/14,,15186.142578125,
92055,2014,COMBAT-BASILONE COMPLEX,5/19/14,,1457.18505859375,
92055,2016,SAN MATEO CAMPGROUND,6/18/16,6/18/16,22.8213958740234,
92055,2017,JARDINE,6/16/17,6/16/17,20.1944160461425,
92055,2017,CRISTIANITOS,6/28/17,6/30/17,702.306640625,
92056,1982,ASSIST #16,9/23/82,,654.383117675781,
92056,1987,ASSIST #38,5/28/87,,226.250900268554,
92057,2014,RIVER,5/14/14,5/19/14,167.906951904296,
92057,2017,LILAC,12/7/17,12/24/17,4080.61474609375,
92058,1983,ASSIST #28,8/14/83,,679.820617675781,
92058,2013,DELUZ,10/5/13,10/14/13,2229.45971679687,
92058,2014,TOMAHAWK- BASILONE COMPLEX,5/19/14,,5365.31103515625,
92058,2014,PULGAS-BASILONE COMPLEX,5/19/14,,15186.142578125,
92059,1953,AQUEDUCT,10/5/53,,1007.1284790039,
92059,1958,PALA,9/18/58,,1682.21618652343,
92059,1968,MAGEE,8/8/68,,2332.50244140625,
92059,1970,MARION,8/2/70,8/2/70,23.1989974975585,
92059,1970,SAND PLANT,9/7/70,9/7/70,24.6883277893066,
92059,1980,PALA,6/13/80,6/14/80,105.569023132324,
92059,1981,POWERLINE,6/9/81,,119.802711486816,
92059,1981,PALA #3,7/19/81,,104.44905090332,
92059,1984,FREY,4/16/84,,103.042732238769,
92059,1987,PALA #2,6/8/87,,84.7293930053711,
92059,1996,PALA,5/17/96,,466.71939086914,
92059,1997,PALA,8/20/97,,457.892364501953,
92059,2000,PECHANGA,7/29/00,,11733.9814453125,
92059,2004,WARNER,7/1/04,7/1/04,569.986145019531,
92059,2005,MAGEE,9/28/05,9/28/05,58.8987274169921,
92059,2006,LILAC,6/19/06,6/19/06,15.3652620315551,
92059,2009,PALA 4,5/24/09,5/25/09,106.11538696289,
92059,2010,PALA 5,6/23/10,6/24/10,100.928871154785,
92059,2011,PALA,8/29/11,9/1/11,191.500183105468,
92059,2016,PALA 3,5/31/16,7/2/16,66.1979751586914,
92060,1957,CANALAPE FLATS,8/13/57,,968.0439453125,
92060,1981,OUTSIDE ORIGIN #3,6/20/81,,146.911422729492,
92060,1984,AGUANGA,5/30/84,6/4/84,7137.73681640625,
92060,1985,LOVE,6/19/85,6/20/85,187.240432739257,
92060,1987,PALOMAR,10/3/87,10/24/87,15581.669921875,
92060,1989,VAIL,7/29/89,,15808.052734375,
92060,1997,EAST GRADE,3/11/97,3/12/97,339.771087646484,
92060,1999,LA JOLLA,10/7/99,,7845.93994140625,
92060,2007,POOMACHA,10/23/07,12/1/07,49410.96875,
92060,2015,CUTCA,7/16/15,8/1/15,150.41796875,
92061,1956,PINE MTN.,9/8/56,,7782.19873046875,
92061,1957,CANALAPE FLATS,8/13/57,,968.0439453125,
92061,1962,LIGHTNING,9/22/62,,3660.16723632812,
92061,1974,PAUMA,7/23/74,7/24/74,81.9767379760742,
92061,1974,RIVER,9/1/74,,1702.29260253906,
92061,1975,COLE,7/6/75,,73.8844223022461,
92061,1982,RIVER #3,9/5/82,9/6/82,75.9676666259765,
92061,1984,FREY,4/16/84,,103.042732238769,
92061,1985,REY,6/26/85,6/27/85,1474.30786132812,
92061,1987,PALOMAR,10/3/87,10/24/87,15581.669921875,
92061,1996,RINCON,10/21/96,,1983.77038574218,
92061,1999,LA JOLLA,10/7/99,,7845.93994140625,
92061,2002,NATE,2/9/02,2/9/02,23.2006130218505,
92061,2003,PARADISE,10/26/03,11/4/03,56545.6953125,
92061,2005,PAUMA,7/5/05,7/5/05,65.1398849487304,
92061,2005,RINCON#15,9/29/05,9/29/05,44.8077850341796,
92061,2007,POOMACHA,10/23/07,12/1/07,49410.96875,
92064,1950,SYCAMORE CANYON,11/3/50,,3150.34204101562,
92064,1953,IRON MOUNTAIN,10/4/53,,719.057067871093,
92064,1955,GOAT MTN.,9/2/55,,651.668151855468,
92064,1958,PEARSON PEAK #2,10/2/58,,4173.93994140625,
92064,1967,BIG STONE,8/11/67,,349.600189208984,
92064,1968,SYCAMORE,8/23/68,,553.472412109375,
92064,1971,RABBIT,10/5/71,,1223.82836914062,
92064,1973,TARPOT,10/30/73,,567.72509765625,
92064,1979,HIGHLAND,9/11/79,,438.334197998046,
92064,1980,POWAY #27,10/29/80,,34.2667198181152,
92064,1980,ASSIST #138,11/25/80,,1174.71008300781,
92064,1981,ASSIST #65,7/2/81,,217.340637207031,
92064,1981,ASSIST #94,9/13/81,,49.2713241577148,
92064,1984,ASSIST #54,7/19/84,,122.181610107421,
92064,1985,SYCAMORE,7/27/85,,525.313903808593,
92064,1985,SYCAMORE,7/27/85,,1088.33557128906,
92064,1993,COACH,9/27/93,,708.368408203125,
92064,1993,POWAY,11/2/93,,831.172058105468,
92064,1995,POWAY,8/31/95,,1680.44787597656,
92064,2003,CEDAR,10/25/03,11/5/03,270686,
92064,2007,WITCH,10/21/07,10/31/07,162070.46875,
92065,1950,GUEJITO,9/3/50,,8024.748046875,
92065,1950,HARRIS,12/22/50,,3671.08911132812,
92065,1951,LITTLE PAGE,3/15/51,,77.7035140991211,
92065,1953,SWYCAFFER,6/27/53,,471.623504638671,
92065,1953,VICENTE,7/5/53,,362.976501464843,
92065,1953,IRON MOUNTAIN,10/4/53,,719.057067871093,
92065,1955,CLEVENGER CANYON,8/6/55,,531.47802734375,
92065,1956,SUTHERLAND,8/14/56,,2099.05102539062,
92065,1956,OUTSIDE ORIGIN #42,11/24/56,,46601.71484375,
92065,1958,SAWDAY,9/15/58,,443.658264160156,
92065,1958,PEARSON PEAK #2,10/2/58,,4173.93994140625,
92065,1961,BARTA,2/24/61,,855.436706542968,
92065,1965,PAMO,8/15/65,,520.663696289062,
92065,1970,C & M,9/4/70,9/4/70,56.1939697265625,
92065,1972,KLONDIKE,5/14/72,,2836.4091796875,
92065,1974,GUEJITO,6/16/74,6/16/74,213.465560913085,
92065,1974,SAN VICENTE,7/21/74,7/22/74,67.6619491577148,
92065,1975,SAN VICENTE,6/30/75,7/1/75,66.8758544921875,
92065,1975,CLEVENGER,9/22/75,,3634.05419921875,
92065,1975,RANGELAND,11/12/75,,281.853942871093,
92065,1978,DYE,9/21/78,,525.327697753906,
92065,1978,,9/21/78,9/22/78,1556.12182617187,
92065,1978,DYE #2,9/23/78,,2998.05712890625,
92065,1978,,9/23/78,9/25/78,2871.94506835937,
92065,1979,SUTHERLAND,6/11/79,6/11/79,158.933715820312,
92065,1979,HANSON,7/26/79,7/27/79,532.651062011718,
92065,1979,HANSON,7/26/79,,306.031463623046,
92065,1979,WINDMILL,7/28/79,7/28/79,138.403182983398,
92065,1980,ASSIST #139,11/30/80,,53.1327629089355,
92065,1980,STARR,12/10/80,12/10/80,66.2036743164062,
92065,1981,JULIAN,8/22/81,,97.2160568237304,
92065,1981,FEATHERSTONE #2,9/14/81,,393.718872070312,
92065,1982,BALLENA,10/9/82,10/10/82,225.326141357421,
92065,1982,BURMA #3,11/3/82,11/3/82,62.8017311096191,
92065,1983,VALLEY,10/2/83,10/3/83,89.9892349243164,
92065,1983,ASSIST #43,10/2/83,,79.6999588012695,
92065,1983,OROSCO,10/5/83,10/5/83,43.3708534240722,
92065,1984,BOWLES,9/6/84,,3105.75512695312,
92065,1984,MUSSEY,9/30/84,,131.120712280273,
92065,1985,CLEVENGER,7/5/85,,82.2235717773437,
92065,1987,WEEKEND,8/3/87,,138.736923217773,
92065,1987,HIGHLAND VALLEY RD.,10/3/87,,460.066711425781,
92065,1988,CLEVENGER,7/8/88,7/9/88,113.619659423828,
92065,1988,SUTHERLAND,12/9/88,12/9/88,42.7647094726562,
92065,1989,ORANGE,1/12/89,,123.961059570312,
92065,1989,SAN VICENTE,6/19/89,,169.444702148437,
92065,1989,FEATHERSTONE,11/18/89,,121.263435363769,
92065,1990,CAMELOT,1/24/90,,49.3481101989746,
92065,1992,YSABEL,6/13/92,6/15/92,500.581359863281,
92065,1992,BARONA,8/28/92,8/29/92,150.000991821289,
92065,1993,BODEN,5/11/93,5/13/93,1630.29321289062,
92065,1993,EAGLE,5/14/93,,5204.02197265625,
92065,1993,CLEVENGER,9/8/93,,241.608413696289,
92065,1993,COACH,9/27/93,,708.368408203125,
92065,1993,GUEJIUTO,10/27/93,,17819.7421875,
92065,1994,SECOND,6/26/94,7/16/94,5779.10302734375,
92065,1994,OLD JULIAN,8/1/94,,209.827575683593,
92065,1995,EL MONTE,8/27/95,9/3/95,8564.2421875,
92065,1995,POWAY,8/31/95,,1680.44787597656,
92065,1996,WITCH,4/29/96,,48.790283203125,
92065,1996,WEST,4/29/96,,40.4441719055175,
92065,1996,CEDAR,6/10/96,6/12/96,483.312896728515,
92065,1996,EGG,6/19/96,,804.727172851562,
92065,1997,LAUREL,8/1/97,,702.611206054687,
92065,1997,BLACK,10/14/97,,197.383682250976,
92065,1998,FEATHERSTONE,8/21/98,,250.948699951171,
92065,1999,OROSCO,8/21/99,8/23/99,202.931030273437,
92065,2003,CEDAR,10/25/03,11/5/03,270686,
92065,2003,PARADISE,10/26/03,11/4/03,56545.6953125,
92065,2004,CAMINO,8/6/04,8/7/04,101.112579345703,
92065,2005,RIDGE,7/31/05,7/31/05,17.0449504852294,
92065,2007,78 #4,7/9/07,7/10/07,99.9742202758789,
92065,2007,WITCH,10/21/07,10/31/07,162070.46875,
92065,2010,MESA,8/25/10,8/26/10,254.938369750976,
92065,2014,WILDCAT_4,7/29/14,7/30/14,24.7845478057861,
92065,2015,WILDCAT,6/17/15,6/18/15,170.949523925781,
92065,2016,FEATHER,7/18/16,7/20/16,100.066146850585,
92065,2016,ROCK 2,7/22/16,7/25/16,17.2824897766113,
92066,1954,SAN YSIDRO,9/21/54,,6960,
92066,1955,SAN YSIDRO,7/16/55,,357.48779296875,
92066,1957,MONTEZUMA,9/22/57,,535.257568359375,
92066,1975,SAN YSIDRO,7/14/75,,10641.4990234375,
92066,2002,PINES,7/29/02,8/11/02,61691.23828125,
92066,2004,MATAGUAY,7/13/04,7/15/04,8762.283203125,
92066,2012,STWEART,8/13/12,8/20/12,10630.2255859375,
92066,2012,WILSON,8/13/12,8/20/12,11667.1376953125,
92066,2017,WILSON,10/15/17,10/16/17,27.3917255401611,
92067,1987,DEL DIOS,9/30/87,,217.245040893554,
92067,1988,DEL DIOS #2,6/30/88,,36.6864433288574,
92067,1990,PAINT,9/10/90,,2760.89086914062,
92067,2007,WITCH,10/21/07,10/31/07,162070.46875,
92067,2014,BERNARDO,5/13/14,5/18/14,1331.42578125,
92069,1960,OUTSIDE ORIGIN #29,7/23/60,,745.844909667968,
92069,1981,WINDY,2/20/81,,40.4385910034179,
92069,1982,LOCAL ASSIST #12,9/6/82,,39.4647369384765,
92069,2004,EMERALD,2/13/04,2/13/04,11.6770582199096,
92070,1950,HARRIS,12/22/50,,3671.08911132812,
92070,1951,SANTA YSABEL,9/17/51,,932.425842285156,
92070,1956,SUTHERLAND,8/14/56,,2099.05102539062,
92070,1956,PINE MTN.,9/8/56,,7782.19873046875,
92070,1956,INDIAN,11/20/56,,741.039123535156,
92070,1956,OUTSIDE ORIGIN #42,11/24/56,,46601.71484375,
92070,1958,SAWDAY,9/15/58,,443.658264160156,
92070,1961,BARTA,2/24/61,,855.436706542968,
92070,1964,EASTWOOD,10/20/64,,893.369689941406,
92070,1970,C & M,9/4/70,9/4/70,56.1939697265625,
92070,1974,RIVER,9/1/74,,1702.29260253906,
92070,1980,CANADA,7/23/80,,326.581604003906,
92070,1981,STARR,6/15/81,,230.119995117187,
92070,1981,OUTSIDE ORIGIN #3,6/20/81,,146.911422729492,
92070,1981,CANYON,9/18/81,9/19/81,54.5382766723632,
92070,1985,LOVE,6/19/85,6/20/85,187.240432739257,
92070,1985,REY,6/26/85,6/27/85,1474.30786132812,
92070,1985,MESA #4,9/2/85,,136.107986450195,
92070,1988,MESA,9/5/88,,54.8898277282714,
92070,1989,MORRETTIS,7/9/89,,89.1706085205078,
92070,1989,MESA #3,11/28/89,,169.102081298828,
92070,1990,BURN,3/22/90,,248.927520751953,
92070,1990,MORRETTIS,6/28/90,,3314.02661132812,
92070,1991,SCHOOLHOUSE,7/29/91,,46.0581626892089,
92070,1993,EAGLE,5/14/93,,5204.02197265625,
92070,1994,SECOND,6/26/94,7/16/94,5779.10302734375,
92070,1997,EAGLE,9/2/97,,129.505172729492,
92070,1997,DALEY,10/25/97,,36.4519424438476,
92070,1998,ALFORD,10/20/98,,57.2387008666992,
92070,1999,LA JOLLA,10/7/99,,7845.93994140625,
92070,2003,CEDAR,10/25/03,11/5/03,270686,
92070,2003,PARADISE,10/26/03,11/4/03,56545.6953125,
92070,2004,MATAGUAY,7/13/04,7/15/04,8762.283203125,
92070,2006,OPEN,11/30/06,12/1/06,308.891937255859,
92070,2007,WITCH,10/21/07,10/31/07,162070.46875,
92070,2007,POOMACHA,10/23/07,12/1/07,49410.96875,
92070,2010,SANTA,8/22/10,8/23/10,17.0309162139892,
92070,2015,LAKE 3,7/16/15,7/17/15,23.9730052947998,
92070,2017,BLACK,6/25/17,6/26/17,33.6733322143554,
92071,1966,CARLTON HILLS,7/10/66,,329.457916259765,
92071,1980,ASSIST #69,8/5/80,,745.187866210937,
92071,1981,ASSIST #59,6/15/81,,7310.68896484375,
92071,1981,ASSIST #72,7/22/81,,696.380981445312,
92071,1984,OUTSIDE ORIGIN #1,3/23/84,,121.758514404296,
92071,1984,ASSIST #21,6/13/84,,62.0105438232421,
92071,1987,ASSIST #38,4/22/87,,379.606262207031,
92071,1988,ASSIST #78,9/3/88,,935.333984375,
92071,1989,ASSIST #59/MAGNOLIA,11/28/89,,309.965270996093,
92071,1994,ROCOSO,1/12/94,,3217.91186523437,
92071,2003,CEDAR,10/25/03,11/5/03,270686,
92078,1985,OUTSIDE ORIGIN #5,8/31/85,,35.6802177429199,
92078,1988,OUTSIDE ORIGIN #11,7/31/88,,246.717620849609,
